num_epochs,num_cars,reckless,cautious,normal,avg_diff_speed_reckless,avg_diff_speed_cautious,avg_diff_speed_normal,avg_lane_changes,avg_speed
,60,0.1,0.5,0.4,310.9611815566737,309.1866318621288,300.7081061138005,0.9011976047904192,0.3530371406684324
,60,0.1,0.6,0.3,358.9121081749433,361.5398693116356,330.6417947650567,0.908675799086758,0.2596071862060429
,60,0.1,0.6,0.3,415.88356160759525,360.6935600237706,363.3280559487047,0.8611111111111112,0.232968644173355
,60,0.1,0.6,0.3,385.12767402347487,317.4501496456998,318.1767737163996,0.9125,0.3169599604535701
,60,0.1,0.7,0.2,252.74195751431324,349.41703417937026,325.0889478964229,0.9201680672268908,0.3434048072711105
,60,0.1,0.7,0.2,368.1631829701466,345.9774896563098,326.69725848656753,0.8837209302325582,0.2869071344485769
,60,0.1,0.7,0.2,351.97435532336976,346.9243588987009,358.56274026816857,0.8983050847457628,0.2786624382461026
,60,0.1,0.8,0.0999999999999999,331.11474211486893,353.2528371918895,304.0422272721892,0.8935185185185185,0.2707346137025461
,60,0.1,0.8,0.0999999999999999,422.48038960439885,335.5262427467226,320.38994635442225,0.902834008097166,0.2885156443920743
,60,0.1,0.8,0.0999999999999999,334.47305243102176,360.5914265376055,313.6339960033513,0.8469945355191257,0.2640626910967043
,60,0.1,0.9,0.0,366.65630123645127,385.862137100853,0.0,0.906040268456376,0.2148511848396946
,60,0.1,0.9,0.0,358.6107052114411,336.6315808308814,0.0,0.9051724137931034,0.2934603375554154
,60,0.1,0.9,0.0,447.7935665029599,374.0957860988056,0.0,0.8995215311004785,0.2373561548711458
,60,0.2,0.0,0.8,254.8351779088485,0.0,212.7279543315008,0.9293193717277488,0.5924164554643642
,60,0.2,0.0,0.8,234.7837646304107,0.0,210.49695834002333,0.8635235732009926,0.6107104716387559
,60,0.2,0.0,0.8,228.56338939664408,0.0,183.6614929075861,0.946927374301676,0.6176884835347368
,60,0.2,0.1,0.7000000000000001,246.635538686038,248.9078721854654,242.7105736417172,0.936599423631124,0.5341698958467482
,60,0.2,0.1,0.7000000000000001,266.2525565821276,205.90584869577327,252.4655629180058,0.9322033898305084,0.5250175442799734
,60,0.2,0.1,0.7000000000000001,284.83430398798146,254.4092110854652,257.9693715937159,0.8631578947368421,0.4753908312388127
,60,0.2,0.2,0.6000000000000001,255.80481299347184,279.64396515310455,270.60095370380225,0.8513853904282116,0.4661494740950614
,60,0.2,0.2,0.6000000000000001,299.6850118867152,289.52710063126983,308.26121741581125,0.8625730994152047,0.4091878168164729
,60,0.2,0.2,0.6000000000000001,305.2334906328449,259.4595650801659,256.2075534015638,0.894927536231884,0.4701399711683552
,60,0.2,0.3,0.5,307.62044982307543,295.81043595997915,306.0957035343652,0.863481228668942,0.4189800315325575
,60,0.2,0.3,0.5,290.20513515692693,298.0105557840616,295.7202759599344,0.8861538461538462,0.4271982316880366
,60,0.2,0.3,0.5,265.6443290236098,259.1242840593307,275.73422068435787,0.8942065491183879,0.4326344027368661
,60,0.2,0.4,0.4,282.83737720147815,318.6675803694532,323.7500422716589,0.8315412186379928,0.3848773227006222
,60,0.2,0.4,0.4,257.3442222792838,297.5466583536836,275.9005549649819,0.8916967509025271,0.4203047008135717
,60,0.2,0.4,0.4,276.6413840974824,299.31875015899664,305.6474239402154,0.9027355623100304,0.4008096379761752
,60,0.2,0.5,0.3,348.08233940776006,361.2297235859537,280.0946498942462,0.8959276018099548,0.3353494583679886
,60,0.2,0.5,0.3,296.3798663093972,292.2034072232766,313.1662287353371,0.9116719242902208,0.3872797991533445
,60,0.2,0.5,0.3,358.94097997342124,333.7456143240954,330.49063568662007,0.8972602739726028,0.3210801889252901
,60,0.2,0.6,0.2,355.032639516872,316.6170311067021,315.9458335861295,0.8885017421602788,0.3634953569053207
,60,0.2,0.6,0.2,313.330436921043,387.9637932972385,328.7271766001109,0.8614864864864865,0.3100403776494838
,60,0.2,0.6,0.2,328.44578994656706,322.2706561521512,334.1413326584616,0.8814229249011858,0.3301939466985636
,60,0.2,0.7,0.1,419.4340697330357,413.14240121935416,436.96693700971616,0.7394957983193278,0.1672155660713707
,60,0.2,0.7,0.1,340.00994798509083,329.8299462209742,328.5897670382391,0.9005847953216374,0.3377669482419003
,60,0.2,0.7,0.1,373.6172955241605,342.50023196157895,371.4984632713687,0.8645833333333334,0.2964542126517857
,60,0.2,0.8,0.0,340.0913558888701,346.4162856460646,0.0,0.8893280632411067,0.2953289158868025
,60,0.2,0.8,0.0,324.8340953521875,348.5644334108057,0.0,0.9109311740890688,0.3171344536774253
,60,0.2,0.8,0.0,358.08428838487464,322.4359799932902,0.0,0.8698884758364313,0.3213199040955123
,60,0.3,0.0,0.7,225.2909970207956,0.0,179.98598696829202,0.9156010230179028,0.6391745601298353
,60,0.3,0.0,0.7,189.5397183408537,0.0,177.0747604106411,0.8930232558139535,0.6291619400275008
,60,0.3,0.0,0.7,228.51539191898928,0.0,201.35108774808407,0.8914141414141414,0.6100111068912761
,60,0.3,0.1,0.6,270.3625428123097,312.63775079069205,242.90692498340425,0.8836633663366337,0.5275210423967647
,60,0.3,0.1,0.6,265.6372985570066,240.8312184460512,248.9907018795447,0.9292035398230089,0.5183451547316567
,60,0.3,0.1,0.6,290.2507474854012,284.8394193567683,298.4640987735049,0.863013698630137,0.4380379075144502
,60,0.3,0.2,0.4999999999999999,341.0700736299774,311.50832516928483,314.76697974665063,0.9003831417624522,0.3937386519209601
,60,0.3,0.2,0.4999999999999999,263.12554740431614,253.0610283534172,258.6809337742507,0.8781869688385269,0.483241492630117
,60,0.3,0.2,0.4999999999999999,282.72737837374706,210.0754632803082,286.44267877469923,0.8776758409785933,0.4919187318522731
,60,0.3,0.3,0.3999999999999999,309.47572569122593,296.2820736515984,304.43059166707326,0.9195402298850576,0.4030684439907087
,60,0.3,0.3,0.3999999999999999,262.25510088065187,288.42092100926243,275.6281354696622,0.90625,0.4518439625651077
,60,0.3,0.3,0.3999999999999999,278.00236026268226,258.4331496026488,233.89743686297857,0.8658892128279884,0.5234057044516346
,60,0.3,0.4,0.2999999999999999,297.6752291155125,319.32826402686857,357.15457525247,0.8931623931623932,0.3446761048294314
,60,0.3,0.4,0.2999999999999999,321.75961389630737,276.2193369826774,296.70557226475114,0.9025157232704404,0.4068089702261883
,60,0.3,0.4,0.2999999999999999,267.85315411707984,295.67579399761024,247.7892734641236,0.8666666666666667,0.4638583398011273
,60,0.3,0.5,0.1999999999999999,355.0259568011745,296.1933876605086,320.80944341329416,0.951417004048583,0.3629838115629693
,60,0.3,0.5,0.1999999999999999,397.9501614889457,365.4219665434591,381.8699597922172,0.770764119601329,0.2440365275986595
,60,0.3,0.5,0.1999999999999999,328.5089039321639,360.6700721347025,356.70222440610223,0.9032258064516128,0.3182542335468421
,60,0.3,0.6,0.0999999999999999,288.71967377194574,298.3875075856573,297.4793913133544,0.8712574850299402,0.4125641114132816
,60,0.3,0.6,0.0999999999999999,275.5296588058526,341.64402347903365,265.8301365142662,0.9453125,0.357756769358201
,60,0.3,0.6,0.0999999999999999,376.6182474218828,325.196325202308,324.80131147524514,0.8871473354231975,0.3131914819281748
,60,0.3,0.7,0.0,390.7857082086216,348.3257000678449,0.0,0.9142857142857144,0.2429249951352413
,60,0.3,0.7,0.0,361.5517889305997,345.71571998153865,0.0,0.9053030303030304,0.2808035234591498
,60,0.3,0.7,0.0,374.594615483525,369.80567191943226,0.0,0.8909774436090225,0.2759655127977853
,60,0.4,0.0,0.6,225.011265553075,0.0,188.0658540301628,0.8721973094170403,0.6226665026568948
,60,0.4,0.0,0.6,213.9454813701736,0.0,197.65664300899363,0.9168591224018476,0.6326237718132071
,60,0.4,0.0,0.6,253.037231691314,0.0,230.895971269891,0.8793103448275862,0.5379284355118207
,60,0.4,0.1,0.5,210.1171626143675,191.8429619242724,203.39137861290584,0.9217171717171716,0.6227065469984875
,60,0.4,0.1,0.5,263.8313781044955,252.8848429338858,246.54872817992043,0.8764705882352941,0.511717572702149
,60,0.4,0.1,0.5,321.4714228835429,277.48285836435616,275.0133784473072,0.905511811023622,0.4268724592279112
,60,0.4,0.2,0.3999999999999999,249.9121125242406,263.40769928778457,243.6594469783126,0.8642857142857143,0.5247415944260545
,60,0.4,0.2,0.3999999999999999,278.65056736783026,300.8296882156069,268.78240585454154,0.8729281767955801,0.4760105215599184
,60,0.4,0.2,0.3999999999999999,302.2435865984671,194.22604621690948,267.30551059945856,0.9289340101522844,0.529529492245553
,60,0.4,0.3,0.3,321.94179277949314,275.6182305075631,343.45684773957817,0.8717948717948718,0.3788409012914166
,60,0.4,0.3,0.3,267.39950579670386,302.1214006738661,246.39960635596248,0.8656716417910447,0.4782810329217442
,60,0.4,0.3,0.3,331.12110958754056,265.862381976144,282.0351973952344,0.915129151291513,0.4395220907966832
,60,0.4,0.4,0.1999999999999999,274.5266246602358,293.07242380131987,321.53785103268274,0.8780487804878049,0.4566798705963723
,60,0.4,0.4,0.1999999999999999,329.507205207164,328.76682584790524,286.08710738747885,0.92,0.3552823061713039
,60,0.4,0.4,0.1999999999999999,274.84615447816293,293.71599374574544,271.1284788246056,0.896358543417367,0.4640890682766146
,60,0.4,0.5,0.0999999999999999,343.93892713713626,300.4285741905355,318.1105496022,0.906367041198502,0.3504983508541612
,60,0.4,0.5,0.0999999999999999,315.88660720746225,333.0377591923961,291.8234874748384,0.906614785992218,0.3638644048766413
,60,0.4,0.5,0.0999999999999999,322.54690188624625,344.162688504325,342.39440234765783,0.8768115942028986,0.3530862942247688
,60,0.4,0.6,0.0,389.86267434322747,334.28620695170514,0.0,0.8969957081545065,0.3000777272810921
,60,0.4,0.6,0.0,308.8492402942832,331.2653290173336,0.0,0.8699690402476781,0.3450814249496559
,60,0.4,0.6,0.0,295.4871228085078,327.9730957515816,0.0,0.9246031746031746,0.3929424274135167
,60,0.5,0.0,0.5,219.2733420625792,0.0,181.14242848778545,0.9055299539170508,0.6434551519970081
,60,0.5,0.0,0.5,257.9908979084265,0.0,176.8117413843137,0.8924485125858124,0.6089774631976524
,60,0.5,0.0,0.5,206.26098194170035,0.0,194.46894578446725,0.8858447488584474,0.6342297966487809
,60,0.5,0.1,0.4,258.0450773394,316.31564740896897,249.1550081456361,0.9012987012987012,0.5032560948881164
,60,0.5,0.1,0.4,307.8889401148546,283.76955667585463,264.75896295285867,0.8906882591093117,0.4668447504061191
,60,0.5,0.1,0.4,331.72674937978525,333.3462546328422,298.24140493460084,0.871244635193133,0.3977342484877764
,60,0.5,0.2,0.3,272.7815373958362,281.5746212837782,284.5998282482089,0.8951841359773371,0.5011787604616338
,60,0.5,0.2,0.3,298.7164917901269,198.72681915383103,267.77899167351075,0.8701298701298701,0.4840007142386437
,60,0.5,0.2,0.3,305.4151543623426,280.3602981262247,296.8137255284662,0.8936170212765957,0.4516828986275023
,60,0.5,0.3,0.2,285.0638071801051,302.14036695290736,293.3372600417234,0.8601398601398601,0.4543308408133079
,60,0.5,0.3,0.2,240.15572671288567,250.1309434090797,258.1042624212073,0.8910411622276029,0.5389952677349017
,60,0.5,0.3,0.2,292.0983763473847,266.1371368159585,245.98698399571245,0.9052631578947368,0.4687557833735747
,60,0.5,0.4,0.0999999999999999,306.3630109923323,385.10830317222906,196.3566034389497,0.8860759493670886,0.3843550582464821
,60,0.5,0.4,0.0999999999999999,343.80936696010446,290.4593808441625,353.9095093926444,0.8653846153846154,0.3798537121467346
,60,0.5,0.4,0.0999999999999999,285.68584053770235,325.32839386617064,301.2504600637052,0.8937728937728938,0.4220108858500625
,60,0.5,0.5,0.0,300.78541706066176,341.32610253629446,0.0,0.8650793650793651,0.3714819818153914
,60,0.5,0.5,0.0,300.7854842620594,355.38350714691865,0.0,0.6218487394957983,0.3630648356002102
,60,0.5,0.5,0.0,335.97670637424346,331.2371692876221,0.0,0.8586956521739131,0.3613558235851242
,60,0.6,0.0,0.4,226.13333635613807,0.0,205.12023557727343,0.8632286995515696,0.6253675939510128
,60,0.6,0.0,0.4,193.1688155140739,0.0,175.28631196645946,0.8930232558139535,0.6912857131847443
,60,0.6,0.0,0.4,259.1794897206134,0.0,204.837717093872,0.8839907192575406,0.5779711224466225
,60,0.6,0.1,0.3,255.79656007963573,250.801853404004,236.33974388089644,0.8505747126436781,0.5530207992773734
,60,0.6,0.1,0.3,288.5252699576789,332.3770455773894,261.8386248603404,0.9093959731543624,0.4692734915071969
,60,0.6,0.1,0.3,318.6257544411409,349.90422386470914,368.2574544522304,0.8181818181818182,0.3948364923793206
,60,0.6,0.2,0.2,298.6566228471024,320.7229721914871,277.3465309846007,0.9042904290429042,0.4660849888419556
,60,0.6,0.2,0.2,281.3446039859012,250.703302853011,248.35774621792584,0.9135802469135802,0.5174662657820072
,60,0.6,0.2,0.2,295.0227887171723,337.26979941504885,268.6165142127341,0.9123867069486404,0.4137347374636633
,60,0.6,0.3,0.1,313.23524793373133,291.7972157632248,291.9716706529382,0.8610271903323263,0.4355066041901562
,60,0.6,0.3,0.1,241.6907997379048,254.4341401374484,302.05221063134843,0.9340277777777778,0.5427226306518803
,60,0.6,0.3,0.1,261.70944213741376,256.3335542815431,452.7261418183447,0.8789346246973365,0.5333842438005482
,60,0.6,0.4,0.0,326.1589839858101,330.7814671346507,0.0,0.8948863636363636,0.3892889622713374
,60,0.6,0.4,0.0,378.4386016061708,327.78116080900463,0.0,0.9166666666666666,0.3280248127639553
,60,0.6,0.4,0.0,299.297771291835,278.83679663973555,0.0,0.8598901098901099,0.4672794556918014
,60,0.7,0.0,0.3,298.6652477485628,0.0,276.45781735811033,0.8530465949820788,0.5206246042577186
,60,0.7,0.0,0.3,221.35792219284136,0.0,160.53616971323018,0.8604651162790697,0.6710574909867703
,60,0.7,0.0,0.3,225.7082316889849,0.0,171.71899655221006,0.9039665970772442,0.6420669265448911
,60,0.7,0.1,0.2,259.0820898216574,267.29346000197773,220.3734274229862,0.9333333333333332,0.5532282379264928
,60,0.7,0.1,0.2,324.9859240816346,248.694601742614,295.592771486339,0.8782051282051282,0.4511983908404553
,60,0.7,0.1,0.2,246.3566558140002,222.4925698394765,237.5290618557545,0.9090909090909092,0.5926828888481928
,60,0.7,0.2,0.1,263.07112118859993,338.25020318895787,253.17062905376045,0.8737623762376238,0.5181122760850863
,60,0.7,0.2,0.1,271.025735479122,252.10286769455337,318.8907340859263,0.8909090909090909,0.5139343764472073
,60,0.7,0.2,0.1,304.72000281362887,252.8506840860647,329.1578703619049,0.907035175879397,0.4582569989076532
,60,0.7,0.3,5.551115123125783e-17,320.94755807674017,334.92753021286256,0.0,0.8810408921933085,0.4352895268254302
,60,0.7,0.3,5.551115123125783e-17,318.26002128289366,282.2254765037292,0.0,0.863905325443787,0.4585801083471659
,60,0.7,0.3,5.551115123125783e-17,333.35236747932623,312.22720259543127,0.0,0.9147540983606556,0.4033573534893577
,60,0.8,0.0,0.1999999999999999,223.55693906013653,0.0,132.57631530181652,0.9129411764705884,0.6613132909855745
,60,0.8,0.0,0.1999999999999999,288.8573760063114,0.0,274.86322552198885,0.8914473684210527,0.5000746936334418
,60,0.8,0.0,0.1999999999999999,291.9770395316908,0.0,328.5082047063237,0.916083916083916,0.5065700036278918
,60,0.8,0.1,0.0999999999999999,250.8185007661755,199.16917302304324,161.4288213738228,0.8620689655172413,0.5994249381747979
,60,0.8,0.1,0.0999999999999999,293.23072474651747,322.26979438080537,256.17480956782487,0.8860759493670886,0.4828789506635488
,60,0.8,0.1,0.0999999999999999,305.1310378926325,305.1806817702508,247.9946865748356,0.8710462287104623,0.4660949687183844
,60,0.9,0.0,0.0999999999999999,263.9874988643895,0.0,188.1009018906082,0.8795811518324608,0.5920618591920384
,60,0.9,0.0,0.0999999999999999,275.65401658171965,0.0,201.64859571427675,0.9032258064516128,0.5540435283670712
,60,0.9,0.0,0.0999999999999999,269.35341330094815,0.0,166.2702067326156,0.8634146341463415,0.5744085521253666
,60,1.0,0.0,0.0,271.4828239967184,0.0,0.0,0.896551724137931,0.5514937234265923
,60,1.0,0.0,0.0,254.20200353664745,0.0,0.0,0.8771428571428571,0.5937154165256365
,60,1.0,0.0,0.0,222.01287084814533,0.0,0.0,0.9020979020979021,0.641798493074612
