num_epochs,num_cars,reckless,cautious,normal,avg_diff_speed_reckless,avg_diff_speed_cautious,avg_diff_speed_normal
,75,0.2,0.3,0.5,373.0631101135694,379.84316216167394,358.6787489427801
,75,0.2,0.3,0.5,393.63161661555495,391.36118771315546,354.1505315063352
,75,0.2,0.4,0.4,348.1239030805543,363.7004895883041,338.9740636666872
,75,0.2,0.4,0.4,395.9766425623801,371.81201666044393,369.0911069606291
,75,0.2,0.4,0.4,360.41407207043017,361.9192892908487,352.06135096246203
,75,0.2,0.5,0.3,410.4558058899596,391.4410657794292,379.9457398678228
,75,0.2,0.5,0.3,394.1248926839589,385.8970424559101,390.107715448508
,75,0.2,0.5,0.3,387.5672156850651,404.0559168488976,393.1695983474115
,75,0.2,0.6,0.2,402.2659307803893,398.4230552685801,398.2830844139761
,75,0.2,0.6,0.2,389.3707220837688,417.19267207153376,407.51026347444025
