num_epochs,num_cars,reckless,cautious,normal,avg_diff_speed_reckless,avg_diff_speed_cautious,avg_diff_speed_normal
,30,0.3,0.6,0.0999999999999999,147.2600830220717,195.5541480600501,109.86172074404332
,30,0.3,0.6,0.0999999999999999,106.73673325646696,114.80590469158156,120.46523273862556
,30,0.3,0.6,0.0999999999999999,123.36440012073324,141.77340232746883,79.33822452349281
,30,0.3,0.7,0.0,100.65640482900343,132.29172716815572,0.0
,30,0.3,0.7,0.0,106.63714391673876,120.23455570631184,0.0
,30,0.3,0.7,0.0,109.94126357663488,135.16563310832493,0.0
,30,0.4,0.0,0.6,79.17492749401757,0.0,77.26337294079832
,30,0.4,0.0,0.6,99.7605219143738,0.0,72.45203325549505
,30,0.4,0.0,0.6,84.85620489327131,0.0,71.04724354830337
,30,0.4,0.1,0.5,81.28494122268539,78.59876260677092,87.46716921890808
,30,0.4,0.1,0.5,84.88306452024142,49.38338278484653,56.007470320306055
,30,0.4,0.1,0.5,95.18646505837847,73.2717081939719,61.73749500886757
,30,0.4,0.2,0.3999999999999999,87.99043951216505,136.75660138265877,72.7438554476071
,30,0.4,0.2,0.3999999999999999,97.40154926226086,131.2678159380022,86.34164097190975
,30,0.4,0.2,0.3999999999999999,95.35233003239968,126.8134068223392,51.79508612044362
,30,0.4,0.3,0.3,80.15400729678827,92.40347723348565,96.34419039999928
,30,0.4,0.3,0.3,101.3995214180604,86.68952132909776,92.12270975268214
,30,0.4,0.3,0.3,73.07962269570912,94.1462879273422,91.7043636437887
,30,0.4,0.4,0.1999999999999999,82.81072353804709,114.52944380152,92.36680518685353
,30,0.4,0.4,0.1999999999999999,89.3548663843557,100.662997478755,88.25150592685318
,30,0.4,0.4,0.1999999999999999,109.82113272123202,101.18302159082477,114.32590162558265
,30,0.4,0.5,0.0999999999999999,92.95943313986776,155.94670720096795,92.80999851997193
,30,0.4,0.5,0.0999999999999999,97.62072107118678,121.97342011891406,58.74196956204315
,30,0.4,0.5,0.0999999999999999,99.4314338065875,108.932469092919,86.68291654533502
,30,0.4,0.6,0.0,107.91390211898948,107.44609908023436,0.0
,30,0.4,0.6,0.0,99.47924059308704,100.0529973622398,0.0
,30,0.4,0.6,0.0,112.0786697400042,119.50349110498546,0.0
,30,0.5,0.0,0.5,85.14480441349254,0.0,66.48239310265907
